mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,prov_dest_cod,prov_dest,año,mes_hoja,mun_orig_cod,mun_orig,dest_cod,dest,prov_orig_cod,prov_orig
2023-04,116.0,Liechtenstein,3133.0,Torrevieja,42,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,117.0,Luxemburgo,3133.0,Torrevieja,93,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,120.0,Noruega,3133.0,Torrevieja,3728,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,121.0,Países Bajos,3133.0,Torrevieja,1108,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,122.0,Polonia,3133.0,Torrevieja,1852,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,123.0,Portugal,3133.0,Torrevieja,61,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,125.0,Reino Unido,3133.0,Torrevieja,9635,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,126.0,Alemania,3133.0,Torrevieja,3272,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,128.0,Rumania,3133.0,Torrevieja,81,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,131.0,Suecia,3133.0,Torrevieja,6544,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,132.0,Suiza,3133.0,Torrevieja,457,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,136.0,Letonia,3133.0,Torrevieja,169,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,138.0,Bielorrusia / belarus,3133.0,Torrevieja,68,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,141.0,Estonia,3133.0,Torrevieja,153,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,142.0,Lituania,3133.0,Torrevieja,281,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,143.0,República Checa,3133.0,Torrevieja,222,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,144.0,Eslovaquia,3133.0,Torrevieja,38,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,154.0,Rusia,3133.0,Torrevieja,384,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,203.0,Argelia,3133.0,Torrevieja,50,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,228.0,Marruecos,3133.0,Torrevieja,79,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,301.0,Canada,3133.0,Torrevieja,98,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,302.0,EE.UU.,3133.0,Torrevieja,246,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,303.0,Mexico,3133.0,Torrevieja,34,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,340.0,Argentina,3133.0,Torrevieja,39,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,342.0,Brasil,3133.0,Torrevieja,40,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,343.0,Colombia,3133.0,Torrevieja,157,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,407.0,China,3133.0,Torrevieja,62,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-04,443.0,Kazajstan,3133.0,Torrevieja,70,3,Alicante/Alacant,2023,m04_2023,,,,,,
2023-05,0.0,Total,3133.0,Torrevieja,40644,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,10.0,Total Europa,3133.0,Torrevieja,39353,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,11.0,Total Unión Europea,3133.0,Torrevieja,24627,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,20.0,Total África,3133.0,Torrevieja,229,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,30.0,Total América,3133.0,Torrevieja,816,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,31.0,Total América del Norte,3133.0,Torrevieja,496,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,33.0,Total Sudamérica,3133.0,Torrevieja,313,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,40.0,Total Asia,3133.0,Torrevieja,224,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,102.0,Austria,3133.0,Torrevieja,239,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,103.0,Bélgica,3133.0,Torrevieja,3004,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,104.0,Bulgaria,3133.0,Torrevieja,117,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,107.0,Dinamarca,3133.0,Torrevieja,657,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,109.0,Finlandia,3133.0,Torrevieja,1752,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,110.0,Francia,3133.0,Torrevieja,1839,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,112.0,Hungria,3133.0,Torrevieja,194,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,113.0,Irlanda,3133.0,Torrevieja,2226,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,114.0,Islandia,3133.0,Torrevieja,184,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,115.0,Italia,3133.0,Torrevieja,277,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,116.0,Liechtenstein,3133.0,Torrevieja,70,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,117.0,Luxemburgo,3133.0,Torrevieja,107,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,120.0,Noruega,3133.0,Torrevieja,3442,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,121.0,Países Bajos,3133.0,Torrevieja,1386,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,122.0,Polonia,3133.0,Torrevieja,2069,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,123.0,Portugal,3133.0,Torrevieja,73,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,125.0,Reino Unido,3133.0,Torrevieja,10072,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,126.0,Alemania,3133.0,Torrevieja,2739,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,128.0,Rumania,3133.0,Torrevieja,88,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,131.0,Suecia,3133.0,Torrevieja,6793,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,132.0,Suiza,3133.0,Torrevieja,380,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,136.0,Letonia,3133.0,Torrevieja,168,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,138.0,Bielorrusia / belarus,3133.0,Torrevieja,95,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,141.0,Estonia,3133.0,Torrevieja,177,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,142.0,Lituania,3133.0,Torrevieja,328,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,143.0,República Checa,3133.0,Torrevieja,313,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,144.0,Eslovaquia,3133.0,Torrevieja,54,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,154.0,Rusia,3133.0,Torrevieja,400,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,203.0,Argelia,3133.0,Torrevieja,96,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,228.0,Marruecos,3133.0,Torrevieja,97,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,302.0,EE.UU.,3133.0,Torrevieja,331,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,340.0,Argentina,3133.0,Torrevieja,47,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,342.0,Brasil,3133.0,Torrevieja,34,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,343.0,Colombia,3133.0,Torrevieja,187,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,407.0,China,3133.0,Torrevieja,67,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-05,443.0,Kazajstan,3133.0,Torrevieja,71,3,Alicante/Alacant,2023,m05_2023,,,,,,
2023-06,0.0,Total,3133.0,Torrevieja,42959,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,10.0,Total Europa,3133.0,Torrevieja,41833,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,11.0,Total Unión Europea,3133.0,Torrevieja,25048,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,20.0,Total África,3133.0,Torrevieja,216,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,30.0,Total América,3133.0,Torrevieja,699,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,31.0,Total América del Norte,3133.0,Torrevieja,411,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,33.0,Total Sudamérica,3133.0,Torrevieja,282,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,40.0,Total Asia,3133.0,Torrevieja,197,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,102.0,Austria,3133.0,Torrevieja,213,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,103.0,Bélgica,3133.0,Torrevieja,2993,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,104.0,Bulgaria,3133.0,Torrevieja,106,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,107.0,Dinamarca,3133.0,Torrevieja,602,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,109.0,Finlandia,3133.0,Torrevieja,1543,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,110.0,Francia,3133.0,Torrevieja,1397,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,112.0,Hungria,3133.0,Torrevieja,219,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,113.0,Irlanda,3133.0,Torrevieja,2856,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,114.0,Islandia,3133.0,Torrevieja,234,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,115.0,Italia,3133.0,Torrevieja,309,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,116.0,Liechtenstein,3133.0,Torrevieja,53,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,117.0,Luxemburgo,3133.0,Torrevieja,138,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,120.0,Noruega,3133.0,Torrevieja,5102,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,121.0,Países Bajos,3133.0,Torrevieja,1160,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,122.0,Polonia,3133.0,Torrevieja,2110,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,123.0,Portugal,3133.0,Torrevieja,93,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,125.0,Reino Unido,3133.0,Torrevieja,10262,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,126.0,Alemania,3133.0,Torrevieja,3836,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,128.0,Rumania,3133.0,Torrevieja,132,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,131.0,Suecia,3133.0,Torrevieja,6207,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,132.0,Suiza,3133.0,Torrevieja,366,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,136.0,Letonia,3133.0,Torrevieja,169,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,138.0,Bielorrusia / belarus,3133.0,Torrevieja,138,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,141.0,Estonia,3133.0,Torrevieja,188,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,142.0,Lituania,3133.0,Torrevieja,297,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,143.0,República Checa,3133.0,Torrevieja,398,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,144.0,Eslovaquia,3133.0,Torrevieja,57,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,154.0,Rusia,3133.0,Torrevieja,512,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,203.0,Argelia,3133.0,Torrevieja,89,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,228.0,Marruecos,3133.0,Torrevieja,80,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,302.0,EE.UU.,3133.0,Torrevieja,306,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,340.0,Argentina,3133.0,Torrevieja,59,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,343.0,Colombia,3133.0,Torrevieja,154,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,407.0,China,3133.0,Torrevieja,46,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-06,443.0,Kazajstan,3133.0,Torrevieja,71,3,Alicante/Alacant,2023,m06_2023,,,,,,
2023-07,0.0,Total,3133.0,Torrevieja,70789,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,10.0,Total Europa,3133.0,Torrevieja,68911,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,11.0,Total Unión Europea,3133.0,Torrevieja,45253,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,20.0,Total África,3133.0,Torrevieja,493,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,30.0,Total América,3133.0,Torrevieja,997,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,31.0,Total América del Norte,3133.0,Torrevieja,469,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,33.0,Total Sudamérica,3133.0,Torrevieja,516,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,40.0,Total Asia,3133.0,Torrevieja,358,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,102.0,Austria,3133.0,Torrevieja,377,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,103.0,Bélgica,3133.0,Torrevieja,7257,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,104.0,Bulgaria,3133.0,Torrevieja,131,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,107.0,Dinamarca,3133.0,Torrevieja,2020,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,109.0,Finlandia,3133.0,Torrevieja,2132,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,110.0,Francia,3133.0,Torrevieja,3490,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,112.0,Hungria,3133.0,Torrevieja,445,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,113.0,Irlanda,3133.0,Torrevieja,2959,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,114.0,Islandia,3133.0,Torrevieja,422,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,115.0,Italia,3133.0,Torrevieja,535,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,116.0,Liechtenstein,3133.0,Torrevieja,59,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,117.0,Luxemburgo,3133.0,Torrevieja,204,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,120.0,Noruega,3133.0,Torrevieja,8879,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,121.0,Países Bajos,3133.0,Torrevieja,1987,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,122.0,Polonia,3133.0,Torrevieja,4166,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,123.0,Portugal,3133.0,Torrevieja,181,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,125.0,Reino Unido,3133.0,Torrevieja,12363,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,126.0,Alemania,3133.0,Torrevieja,4592,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,128.0,Rumania,3133.0,Torrevieja,238,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,131.0,Suecia,3133.0,Torrevieja,12405,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,132.0,Suiza,3133.0,Torrevieja,964,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,136.0,Letonia,3133.0,Torrevieja,162,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,137.0,Moldavia / moldava,3133.0,Torrevieja,44,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,138.0,Bielorrusia / belarus,3133.0,Torrevieja,193,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,141.0,Estonia,3133.0,Torrevieja,262,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,142.0,Lituania,3133.0,Torrevieja,621,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,143.0,República Checa,3133.0,Torrevieja,832,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,144.0,Eslovaquia,3133.0,Torrevieja,209,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,154.0,Rusia,3133.0,Torrevieja,631,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,203.0,Argelia,3133.0,Torrevieja,239,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,228.0,Marruecos,3133.0,Torrevieja,172,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,301.0,Canada,3133.0,Torrevieja,98,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,302.0,EE.UU.,3133.0,Torrevieja,334,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,303.0,Mexico,3133.0,Torrevieja,37,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,340.0,Argentina,3133.0,Torrevieja,61,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,342.0,Brasil,3133.0,Torrevieja,65,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,343.0,Colombia,3133.0,Torrevieja,255,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,344.0,Chile,3133.0,Torrevieja,53,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,407.0,China,3133.0,Torrevieja,97,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,408.0,Emiratos arabes unidos,3133.0,Torrevieja,31,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,414.0,Israel,3133.0,Torrevieja,39,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-07,443.0,Kazajstan,3133.0,Torrevieja,130,3,Alicante/Alacant,2023,m07_2023,,,,,,
2023-08,0.0,Total,3133.0,Torrevieja,82990,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,10.0,Total Europa,3133.0,Torrevieja,80336,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,11.0,Total Unión Europea,3133.0,Torrevieja,56151,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,20.0,Total África,3133.0,Torrevieja,1012,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,30.0,Total América,3133.0,Torrevieja,1198,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,31.0,Total América del Norte,3133.0,Torrevieja,600,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,33.0,Total Sudamérica,3133.0,Torrevieja,584,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,40.0,Total Asia,3133.0,Torrevieja,416,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,102.0,Austria,3133.0,Torrevieja,570,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,103.0,Bélgica,3133.0,Torrevieja,8569,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,104.0,Bulgaria,3133.0,Torrevieja,140,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,107.0,Dinamarca,3133.0,Torrevieja,1301,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,109.0,Finlandia,3133.0,Torrevieja,1520,3,Alicante/Alacant,2023,m08_2023,,,,,,
2023-08,110.0,Francia,3133.0,Torrevieja,9824,3,Alicante/Alacant,2023,m08_2023,,,,,,
