fecha;mun_orig;dest;turistas;prov_orig
2023-07-01;Hospitalet de Llobregat, L';Torrevieja;82;Barcelona
2023-07-01;Mataró;Torrevieja;37;Barcelona
2023-07-01;Roca del Vallès, La;Torrevieja;39;Barcelona
2023-07-01;Sant Boi de Llobregat;Torrevieja;31;Barcelona
2023-07-01;Sant Cugat del Vallès;Torrevieja;51;Barcelona
2023-07-01;Aranda de Duero;Torrevieja;97;Burgos
2023-07-01;Burgos;Torrevieja;716;Burgos
2023-07-01;Miranda de Ebro;Torrevieja;69;Burgos
2023-07-01;Cáceres;Torrevieja;110;Cáceres
2023-07-01;Plasencia;Torrevieja;49;Cáceres
2023-07-01;Algeciras;Torrevieja;40;Cádiz
2023-07-01;Espera;Torrevieja;45;Cádiz
2023-07-01;Castelló de la Plana;Torrevieja;91;Castellón/Castelló
2023-07-01;Vila-real;Torrevieja;35;Castellón/Castelló
2023-07-01;Alcázar de San Juan;Torrevieja;234;Ciudad Real
2023-07-01;Almadén;Torrevieja;35;Ciudad Real
2023-07-01;Almagro;Torrevieja;53;Ciudad Real
2023-07-01;Almodóvar del Campo;Torrevieja;35;Ciudad Real
2023-07-01;Argamasilla de Alba;Torrevieja;102;Ciudad Real
2023-07-01;Campo de Criptana;Torrevieja;70;Ciudad Real
2023-07-01;Ciudad Real;Torrevieja;466;Ciudad Real
2023-07-01;Daimiel;Torrevieja;107;Ciudad Real
2023-07-01;Herencia;Torrevieja;105;Ciudad Real
2023-07-01;Malagón;Torrevieja;45;Ciudad Real
2023-07-01;Manzanares;Torrevieja;94;Ciudad Real
2023-07-01;Miguelturra;Torrevieja;112;Ciudad Real
2023-07-01;Moral de Calatrava;Torrevieja;32;Ciudad Real
2023-07-01;Pedro Muñoz;Torrevieja;87;Ciudad Real
2023-07-01;Piedrabuena;Torrevieja;45;Ciudad Real
2023-07-01;Puertollano;Torrevieja;306;Ciudad Real
2023-07-01;Socuéllamos;Torrevieja;75;Ciudad Real
2023-07-01;Solana, La;Torrevieja;37;Ciudad Real
2023-07-01;Tomelloso;Torrevieja;231;Ciudad Real
2023-07-01;Torrenueva;Torrevieja;31;Ciudad Real
2023-07-01;Valdepeñas;Torrevieja;136;Ciudad Real
2023-07-01;Villanueva de la Fuente;Torrevieja;35;Ciudad Real
2023-07-01;Villarrubia de los Ojos;Torrevieja;40;Ciudad Real
2023-07-01;Córdoba;Torrevieja;136;Córdoba
2023-07-01;Coruña, A;Torrevieja;68;Coruña, A
2023-07-01;Cuenca;Torrevieja;185;Cuenca
2023-07-01;Mota del Cuervo;Torrevieja;58;Cuenca
2023-07-01;Pedroñeras, Las;Torrevieja;56;Cuenca
2023-07-01;San Clemente;Torrevieja;69;Cuenca
2023-07-01;Tarancón;Torrevieja;108;Cuenca
2023-07-01;Girona;Torrevieja;46;Girona
2023-07-01;Lloret de Mar;Torrevieja;30;Girona
2023-07-01;Sant Feliu de Guíxols;Torrevieja;58;Girona
2023-07-01;Baza;Torrevieja;37;Granada
2023-07-01;Granada;Torrevieja;158;Granada
2023-07-01;Alovera;Torrevieja;144;Guadalajara
2023-07-01;Azuqueca de Henares;Torrevieja;253;Guadalajara
2023-07-01;Cabanillas del Campo;Torrevieja;64;Guadalajara
2023-07-01;Casar, El;Torrevieja;95;Guadalajara
2023-07-01;Chiloeches;Torrevieja;32;Guadalajara
2023-07-01;Galápagos;Torrevieja;33;Guadalajara
2023-07-01;Guadalajara;Torrevieja;362;Guadalajara
2023-07-01;Horche;Torrevieja;55;Guadalajara
2023-07-01;Loranca de Tajuña;Torrevieja;30;Guadalajara
2023-07-01;Marchamalo;Torrevieja;43;Guadalajara
2023-07-01;Pioz;Torrevieja;63;Guadalajara
2023-07-01;Quer;Torrevieja;41;Guadalajara
2023-07-01;Sacedón;Torrevieja;35;Guadalajara
2023-07-01;Torrejón del Rey;Torrevieja;64;Guadalajara
2023-07-01;Valdeaveruelo;Torrevieja;50;Guadalajara
2023-07-01;Villanueva de la Torre;Torrevieja;52;Guadalajara
2023-07-01;Yunquera de Henares;Torrevieja;34;Guadalajara
2023-07-01;Eibar;Torrevieja;31;Gipuzkoa
2023-07-01;Irun;Torrevieja;60;Gipuzkoa
2023-07-01;Errenteria;Torrevieja;55;Gipuzkoa
2023-07-01;Donostia/San Sebastián;Torrevieja;172;Gipuzkoa
2023-07-01;Ordizia;Torrevieja;50;Gipuzkoa
2023-07-01;Huesca;Torrevieja;39;Huesca
2023-07-01;Jaén;Torrevieja;48;Jaén
2023-07-01;Linares;Torrevieja;43;Jaén
2023-07-01;Úbeda;Torrevieja;51;Jaén
2023-07-01;Villacarrillo;Torrevieja;34;Jaén
2023-07-01;León;Torrevieja;223;León
2023-07-01;Ponferrada;Torrevieja;74;León
2023-07-01;San Andrés del Rabanedo;Torrevieja;77;León
2023-07-01;Villaquilambre;Torrevieja;39;León
2023-07-01;Lleida;Torrevieja;64;Lleida
2023-07-01;Calahorra;Torrevieja;74;Rioja, La
2023-07-01;Logroño;Torrevieja;212;Rioja, La
2023-07-01;Lugo;Torrevieja;63;Lugo
2023-07-01;Ajalvir;Torrevieja;58;Madrid
2023-07-01;Álamo, El;Torrevieja;115;Madrid
2023-07-01;Alcalá de Henares;Torrevieja;1919;Madrid
2023-07-01;Alcobendas;Torrevieja;770;Madrid
2023-07-01;Alcorcón;Torrevieja;1791;Madrid
2023-07-01;Algete;Torrevieja;141;Madrid
2023-07-01;Alpedrete;Torrevieja;69;Madrid
2023-07-01;Aranjuez;Torrevieja;521;Madrid
2023-07-01;Arganda del Rey;Torrevieja;501;Madrid
2023-07-01;Arroyomolinos;Torrevieja;380;Madrid
2023-07-01;Becerril de la Sierra;Torrevieja;38;Madrid
2023-07-01;Boadilla del Monte;Torrevieja;291;Madrid
2023-07-01;Boalo, El;Torrevieja;35;Madrid
2023-07-01;Brunete;Torrevieja;52;Madrid
2023-07-01;Camarma de Esteruelas;Torrevieja;100;Madrid
2023-07-01;Campo Real;Torrevieja;79;Madrid
2023-07-01;Carabaña;Torrevieja;37;Madrid
2023-07-01;Casarrubuelos;Torrevieja;49;Madrid
2023-07-01;Ciempozuelos;Torrevieja;249;Madrid
2023-07-01;Cobeña;Torrevieja;56;Madrid
2023-07-01;Colmenar de Oreja;Torrevieja;82;Madrid
2023-07-01;Colmenarejo;Torrevieja;67;Madrid
2023-07-01;Colmenar Viejo;Torrevieja;476;Madrid
2023-07-01;Collado Villalba;Torrevieja;371;Madrid
2023-07-01;Coslada;Torrevieja;834;Madrid
2023-07-01;Cubas de la Sagra;Torrevieja;66;Madrid
2023-07-01;Chinchón;Torrevieja;33;Madrid
2023-07-01;Daganzo de Arriba;Torrevieja;88;Madrid
2023-07-01;Escorial, El;Torrevieja;96;Madrid
2023-07-01;Fresno de Torote;Torrevieja;50;Madrid
2023-07-01;Fuenlabrada;Torrevieja;2228;Madrid
2023-07-01;Fuente el Saz de Jarama;Torrevieja;67;Madrid
2023-07-01;Galapagar;Torrevieja;265;Madrid
2023-07-01;Getafe;Torrevieja;1764;Madrid
2023-07-01;Griñón;Torrevieja;77;Madrid
2023-07-01;Guadalix de la Sierra;Torrevieja;44;Madrid
2023-07-01;Guadarrama;Torrevieja;104;Madrid
2023-07-01;Hoyo de Manzanares;Torrevieja;31;Madrid
2023-07-01;Humanes de Madrid;Torrevieja;214;Madrid
2023-07-01;Leganés;Torrevieja;2091;Madrid
2023-07-01;Loeches;Torrevieja;152;Madrid
2023-07-01;Madrid;Torrevieja;19476;Madrid
2023-07-01;Majadahonda;Torrevieja;212;Madrid
2023-07-01;Manzanares el Real;Torrevieja;41;Madrid
2023-07-01;Meco;Torrevieja;156;Madrid
2023-07-01;Mejorada del Campo;Torrevieja;330;Madrid
2023-07-01;Miraflores de la Sierra;Torrevieja;43;Madrid
2023-07-01;Molar, El;Torrevieja;90;Madrid
2023-07-01;Moraleja de Enmedio;Torrevieja;100;Madrid
2023-07-01;Moralzarzal;Torrevieja;63;Madrid
2023-07-01;Morata de Tajuña;Torrevieja;42;Madrid
2023-07-01;Móstoles;Torrevieja;2005;Madrid
2023-07-01;Navalcarnero;Torrevieja;412;Madrid
2023-07-01;Navas del Rey;Torrevieja;30;Madrid
2023-07-01;Nuevo Baztán;Torrevieja;32;Madrid
2023-07-01;Paracuellos de Jarama;Torrevieja;134;Madrid
2023-07-01;Parla;Torrevieja;1520;Madrid
2023-07-01;Pedrezuela;Torrevieja;46;Madrid
2023-07-01;Pelayos de la Presa;Torrevieja;31;Madrid
2023-07-01;Pinto;Torrevieja;432;Madrid
2023-07-01;Pozuelo de Alarcón;Torrevieja;220;Madrid
2023-07-01;Pozuelo del Rey;Torrevieja;31;Madrid
2023-07-01;Rivas-Vaciamadrid;Torrevieja;867;Madrid
2023-07-01;Rozas de Madrid, Las;Torrevieja;411;Madrid
2023-07-01;San Agustín del Guadalix;Torrevieja;109;Madrid
2023-07-01;San Fernando de Henares;Torrevieja;461;Madrid
2023-07-01;San Lorenzo de El Escorial;Torrevieja;93;Madrid
2023-07-01;San Martín de la Vega;Torrevieja;160;Madrid
2023-07-01;San Martín de Valdeiglesias;Torrevieja;59;Madrid
2023-07-01;San Sebastián de los Reyes;Torrevieja;742;Madrid
2023-07-01;Santos de la Humosa, Los;Torrevieja;36;Madrid
2023-07-01;Serranillos del Valle;Torrevieja;45;Madrid
2023-07-01;Soto del Real;Torrevieja;35;Madrid
2023-07-01;Talamanca de Jarama;Torrevieja;36;Madrid
2023-07-01;Torrejón de Ardoz;Torrevieja;1313;Madrid
2023-07-01;Torrejón de la Calzada;Torrevieja;111;Madrid
2023-07-01;Torrejón de Velasco;Torrevieja;46;Madrid
2023-07-01;Torrelodones;Torrevieja;69;Madrid
2023-07-01;Torres de la Alameda;Torrevieja;78;Madrid
2023-07-01;Valdemorillo;Torrevieja;48;Madrid
2023-07-01;Valdemoro;Torrevieja;925;Madrid
2023-07-01;Valdetorres de Jarama;Torrevieja;36;Madrid
2023-07-01;Valdilecha;Torrevieja;49;Madrid
2023-07-01;Velilla de San Antonio;Torrevieja;116;Madrid
2023-07-01;Villaconejos;Torrevieja;41;Madrid
2023-07-01;Villa del Prado;Torrevieja;52;Madrid
2023-07-01;Villalbilla;Torrevieja;100;Madrid
2023-07-01;Villamanta;Torrevieja;51;Madrid
2023-07-01;Villanueva de la Cañada;Torrevieja;109;Madrid
2023-07-01;Villanueva del Pardillo;Torrevieja;92;Madrid
2023-07-01;Villarejo de Salvanés;Torrevieja;40;Madrid
2023-07-01;Villaviciosa de Odón;Torrevieja;136;Madrid
2023-07-01;Tres Cantos;Torrevieja;249;Madrid
2023-07-01;Estepona;Torrevieja;55;Málaga
2023-07-01;Fuengirola;Torrevieja;58;Málaga
2023-07-01;Málaga;Torrevieja;159;Málaga
2023-07-01;Marbella;Torrevieja;58;Málaga
2023-07-01;Mijas;Torrevieja;57;Málaga
2023-07-01;Torremolinos;Torrevieja;34;Málaga
2023-07-01;Abanilla;Torrevieja;144;Murcia
2023-07-01;Abarán;Torrevieja;102;Murcia
2023-07-01;Águilas;Torrevieja;49;Murcia
2023-07-01;Alcantarilla;Torrevieja;503;Murcia
2023-07-01;Alguazas;Torrevieja;114;Murcia
2023-07-01;Alhama de Murcia;Torrevieja;45;Murcia
2023-07-01;Archena;Torrevieja;128;Murcia
2023-07-01;Beniel;Torrevieja;453;Murcia
2023-07-01;Blanca;Torrevieja;63;Murcia
2023-07-01;Bullas;Torrevieja;66;Murcia
2023-07-01;Calasparra;Torrevieja;51;Murcia
2023-07-01;Caravaca de la Cruz;Torrevieja;181;Murcia
2023-07-01;Cartagena;Torrevieja;1841;Murcia
2023-07-01;Cehegín;Torrevieja;90;Murcia
2023-07-01;Ceutí;Torrevieja;138;Murcia
2023-07-01;Cieza;Torrevieja;359;Murcia
2023-07-01;Fortuna;Torrevieja;193;Murcia
2023-07-01;Fuente Álamo de Murcia;Torrevieja;156;Murcia
2023-07-01;Jumilla;Torrevieja;333;Murcia
2023-07-01;Lorca;Torrevieja;133;Murcia
2023-07-01;Lorquí;Torrevieja;98;Murcia
2023-07-01;Mazarrón;Torrevieja;90;Murcia
2023-07-01;Molina de Segura;Torrevieja;1494;Murcia
2023-07-01;Mula;Torrevieja;71;Murcia
2023-07-01;Murcia;Torrevieja;14710;Murcia
2023-07-01;Ricote;Torrevieja;80;Murcia
2023-07-01;San Javier;Torrevieja;568;Murcia
2023-07-01;San Pedro del Pinatar;Torrevieja;434;Murcia
2023-07-01;Torre-Pacheco;Torrevieja;423;Murcia
2023-07-01;Torres de Cotillas, Las;Torrevieja;405;Murcia
2023-07-01;Totana;Torrevieja;81;Murcia
2023-07-01;Unión, La;Torrevieja;109;Murcia
2023-07-01;Yecla;Torrevieja;173;Murcia
2023-07-01;Santomera;Torrevieja;452;Murcia
2023-07-01;Alcázares, Los;Torrevieja;183;Murcia
2023-07-01;Aranguren;Torrevieja;30;Navarra
2023-07-01;Burlada/Burlata;Torrevieja;39;Navarra
2023-07-01;Valle de Egüés/Eguesibar;Torrevieja;48;Navarra
2023-07-01;Estella-Lizarra;Torrevieja;35;Navarra
2023-07-01;Pamplona/Iruña;Torrevieja;381;Navarra
2023-07-01;Tudela;Torrevieja;33;Navarra
2023-07-01;Ourense;Torrevieja;67;Ourense
2023-07-01;Avilés;Torrevieja;58;Asturias
2023-07-01;Gijón;Torrevieja;291;Asturias
2023-07-01;Langreo;Torrevieja;59;Asturias
2023-07-01;Lena;Torrevieja;30;Asturias
2023-07-01;Mieres;Torrevieja;59;Asturias
2023-07-01;Oviedo;Torrevieja;210;Asturias
2023-07-01;Siero;Torrevieja;42;Asturias
2023-07-01;Villaviciosa;Torrevieja;47;Asturias
2023-07-01;Palencia;Torrevieja;113;Palencia
2023-07-01;Villamuriel de Cerrato;Torrevieja;40;Palencia
2023-07-01;Pontevedra;Torrevieja;34;Pontevedra
2023-07-01;Vigo;Torrevieja;42;Pontevedra
2023-07-01;Salamanca;Torrevieja;336;Salamanca
2023-07-01;Santa Marta de Tormes;Torrevieja;33;Salamanca
2023-07-01;Villamayor;Torrevieja;31;Salamanca
2023-07-01;Castro-Urdiales;Torrevieja;46;Cantabria
2023-07-01;Reocín;Torrevieja;38;Cantabria
2023-07-01;Santander;Torrevieja;56;Cantabria
2023-07-01;Espinar, El;Torrevieja;49;Segovia
2023-07-01;Lastrilla, La;Torrevieja;47;Segovia
2023-07-01;Palazuelos de Eresma;Torrevieja;60;Segovia
2023-07-01;Segovia;Torrevieja;277;Segovia
2023-07-01;San Cristóbal de Segovia;Torrevieja;32;Segovia
2023-07-01;Alcalá de Guadaíra;Torrevieja;40;Sevilla
2023-07-01;Dos Hermanas;Torrevieja;31;Sevilla
2023-07-01;Sevilla;Torrevieja;79;Sevilla
2023-07-01;Soria;Torrevieja;63;Soria
2023-07-01;Tarragona;Torrevieja;41;Tarragona
2023-07-01;Andorra;Torrevieja;41;Teruel
2023-07-01;Teruel;Torrevieja;53;Teruel
2023-07-01;Alameda de la Sagra;Torrevieja;34;Toledo
2023-07-01;Argés;Torrevieja;49;Toledo
2023-07-01;Bargas;Torrevieja;77;Toledo
2023-07-01;Borox;Torrevieja;45;Toledo
2023-07-01;Camuñas;Torrevieja;79;Toledo
2023-07-01;Carranque;Torrevieja;45;Toledo
2023-07-01;Casarrubios del Monte;Torrevieja;53;Toledo
2023-07-01;Cedillo del Condado;Torrevieja;38;Toledo
2023-07-01;Cobeja;Torrevieja;33;Toledo
2023-07-01;Consuegra;Torrevieja;42;Toledo
2023-07-01;Chozas de Canales;Torrevieja;41;Toledo
2023-07-01;Escalona;Torrevieja;36;Toledo
2023-07-01;Esquivias;Torrevieja;66;Toledo
2023-07-01;Fuensalida;Torrevieja;43;Toledo
2023-07-01;Illescas;Torrevieja;290;Toledo
2023-07-01;Mazarambroz;Torrevieja;32;Toledo
2023-07-01;Méntrida;Torrevieja;88;Toledo
2023-07-01;Mocejón;Torrevieja;63;Toledo
2023-07-01;Mora;Torrevieja;48;Toledo
2023-07-01;Nambroca;Torrevieja;50;Toledo
2023-07-01;Numancia de la Sagra;Torrevieja;35;Toledo
2023-07-01;Ocaña;Torrevieja;133;Toledo
2023-07-01;Olías del Rey;Torrevieja;56;Toledo
2023-07-01;Ontígola;Torrevieja;61;Toledo
2023-07-01;Puebla de Almoradiel, La;Torrevieja;56;Toledo
2023-07-01;Puebla de Montalbán, La;Torrevieja;36;Toledo
2023-07-01;Quintanar de la Orden;Torrevieja;109;Toledo
2023-07-01;Santa Cruz de la Zarza;Torrevieja;33;Toledo
2023-07-01;Santa Olalla;Torrevieja;34;Toledo
2023-07-01;Seseña;Torrevieja;295;Toledo
2023-07-01;Sonseca;Torrevieja;45;Toledo
2023-07-01;Talavera de la Reina;Torrevieja;404;Toledo
2023-07-01;Toledo;Torrevieja;462;Toledo
2023-07-01;Torrijos;Torrevieja;74;Toledo
2023-07-01;Ugena;Torrevieja;64;Toledo
2023-07-01;Valmojado;Torrevieja;40;Toledo
2023-07-01;Villa de Don Fadrique, La;Torrevieja;39;Toledo
2023-07-01;Villafranca de los Caballeros;Torrevieja;53;Toledo
2023-07-01;Villaluenga de la Sagra;Torrevieja;33;Toledo
2023-07-01;Villatobas;Torrevieja;40;Toledo
2023-07-01;Viso de San Juan, El;Torrevieja;66;Toledo
2023-07-01;Yeles;Torrevieja;72;Toledo
2023-07-01;Yepes;Torrevieja;37;Toledo
2023-07-01;Yuncos;Torrevieja;90;Toledo
2023-07-01;Alaquàs;Torrevieja;58;Valencia/València
2023-07-01;Alberic;Torrevieja;31;Valencia/València
2023-07-01;Alboraia/Alboraya;Torrevieja;47;Valencia/València
2023-07-01;Alzira;Torrevieja;47;Valencia/València
2023-07-01;Aldaia;Torrevieja;77;Valencia/València
2023-07-01;Alfafar;Torrevieja;50;Valencia/València
2023-07-01;Algemesí;Torrevieja;40;Valencia/València
2023-07-01;Benetússer;Torrevieja;31;Valencia/València
2023-07-01;Bétera;Torrevieja;40;Valencia/València
2023-07-01;Burjassot;Torrevieja;40;Valencia/València
2023-07-01;Chiva;Torrevieja;55;Valencia/València
2023-07-01;Eliana, l';Torrevieja;39;Valencia/València
2023-07-01;Gandia;Torrevieja;81;Valencia/València
2023-07-01;Xàtiva;Torrevieja;72;Valencia/València
2023-07-01;Llíria;Torrevieja;61;Valencia/València
2023-07-01;Manises;Torrevieja;46;Valencia/València
2023-07-01;Mislata;Torrevieja;78;Valencia/València
2023-07-01;Paiporta;Torrevieja;46;Valencia/València
2023-07-01;Paterna;Torrevieja;92;Valencia/València
2023-07-01;Picassent;Torrevieja;58;Valencia/València
2023-07-01;Pobla de Vallbona, la;Torrevieja;65;Valencia/València
2023-07-01;Puig de Santa Maria, el;Torrevieja;38;Valencia/València
2023-07-01;Sagunto/Sagunt;Torrevieja;36;Valencia/València
2023-07-01;Torrent;Torrevieja;91;Valencia/València
2023-07-01;Turís;Torrevieja;33;Valencia/València
2023-07-01;València;Torrevieja;1287;Valencia/València
2023-07-01;Aldeamayor de San Martín;Torrevieja;30;Valladolid
2023-07-01;Arroyo de la Encomienda;Torrevieja;76;Valladolid
2023-07-01;Cistérniga;Torrevieja;59;Valladolid
2023-07-01;Laguna de Duero;Torrevieja;87;Valladolid
2023-07-01;Medina del Campo;Torrevieja;74;Valladolid
2023-07-01;Tudela de Duero;Torrevieja;40;Valladolid
2023-07-01;Valladolid;Torrevieja;965;Valladolid
2023-07-01;Zaratán;Torrevieja;40;Valladolid
2023-07-01;Arrigorriaga;Torrevieja;56;Bizkaia
2023-07-01;Barakaldo;Torrevieja;171;Bizkaia
2023-07-01;Basauri;Torrevieja;59;Bizkaia
2023-07-01;Bermeo;Torrevieja;37;Bizkaia
2023-07-01;Bilbao;Torrevieja;620;Bizkaia
2023-07-01;Durango;Torrevieja;39;Bizkaia
2023-07-01;Galdakao;Torrevieja;46;Bizkaia
2023-07-01;Getxo;Torrevieja;63;Bizkaia
2023-07-01;Leioa;Torrevieja;58;Bizkaia
2023-07-01;Portugalete;Torrevieja;52;Bizkaia
2023-07-01;Valle de Trápaga-Trapagaran;Torrevieja;68;Bizkaia
2023-07-01;Santurtzi;Torrevieja;62;Bizkaia
2023-07-01;Erandio;Torrevieja;81;Bizkaia
2023-07-01;Benavente;Torrevieja;31;Zamora
2023-07-01;Zamora;Torrevieja;103;Zamora
2023-07-01;Zaragoza;Torrevieja;502;Zaragoza
2023-07-01;Melilla;Torrevieja;35;Melilla
2023-08-01;Alegría-Dulantzi;Torrevieja;64;Araba/Álava
2023-08-01;Laudio/Llodio;Torrevieja;39;Araba/Álava
2023-08-01;Vitoria-Gasteiz;Torrevieja;1223;Araba/Álava
2023-08-01;Albacete;Torrevieja;3230;Albacete
2023-08-01;Almansa;Torrevieja;140;Albacete
2023-08-01;Barrax;Torrevieja;53;Albacete
2023-08-01;Caudete;Torrevieja;68;Albacete
2023-08-01;Chinchilla de Monte-Aragón;Torrevieja;78;Albacete
2023-08-01;Fuentealbilla;Torrevieja;35;Albacete
2023-08-01;Gineta, La;Torrevieja;35;Albacete
2023-08-01;Hellín;Torrevieja;320;Albacete
2023-08-01;Madrigueras;Torrevieja;34;Albacete
2023-08-01;Munera;Torrevieja;34;Albacete
2023-08-01;Roda, La;Torrevieja;150;Albacete
2023-08-01;Tobarra;Torrevieja;49;Albacete
2023-08-01;Valdeganga;Torrevieja;34;Albacete
2023-08-01;Villarrobledo;Torrevieja;236;Albacete
2023-08-01;Pozo Cañada;Torrevieja;82;Albacete
2023-08-01;Almería;Torrevieja;122;Almería
2023-08-01;Carboneras;Torrevieja;41;Almería
2023-08-01;Pulpí;Torrevieja;68;Almería
2023-08-01;Roquetas de Mar;Torrevieja;87;Almería
2023-08-01;Vera;Torrevieja;36;Almería
2023-08-01;Ejido, El;Torrevieja;36;Almería
2023-08-01;Arévalo;Torrevieja;46;Ávila
2023-08-01;Ávila;Torrevieja;236;Ávila
2023-08-01;Hoyo de Pinares, El;Torrevieja;40;Ávila
2023-08-01;Badajoz;Torrevieja;54;Badajoz
2023-08-01;Mérida;Torrevieja;38;Badajoz
2023-08-01;Calvià;Torrevieja;47;Balears, Illes
2023-08-01;Eivissa;Torrevieja;37;Balears, Illes
2023-08-01;Palma;Torrevieja;126;Balears, Illes
2023-08-01;Sant Josep de sa Talaia;Torrevieja;37;Balears, Illes
2023-08-01;Santa Eulària des Riu;Torrevieja;34;Balears, Illes
2023-08-01;Badalona;Torrevieja;86;Barcelona
2023-08-01;Barcelona;Torrevieja;596;Barcelona
2023-08-01;Castelldefels;Torrevieja;38;Barcelona
2023-08-01;Cornellà de Llobregat;Torrevieja;39;Barcelona
2023-08-01;Esparreguera;Torrevieja;36;Barcelona
2023-08-01;Hospitalet de Llobregat, L';Torrevieja;67;Barcelona
2023-08-01;Mataró;Torrevieja;45;Barcelona
2023-08-01;Montcada i Reixac;Torrevieja;41;Barcelona
2023-08-01;Prat de Llobregat, El;Torrevieja;32;Barcelona
2023-08-01;Rubí;Torrevieja;49;Barcelona
2023-08-01;Sabadell;Torrevieja;84;Barcelona
2023-08-01;Sant Adrià de Besòs;Torrevieja;40;Barcelona
2023-08-01;Sant Boi de Llobregat;Torrevieja;35;Barcelona
2023-08-01;Sant Feliu de Llobregat;Torrevieja;37;Barcelona
2023-08-01;Santa Coloma de Gramenet;Torrevieja;37;Barcelona
2023-08-01;Sant Vicenç dels Horts;Torrevieja;36;Barcelona
2023-08-01;Cerdanyola del Vallès;Torrevieja;36;Barcelona
2023-08-01;Terrassa;Torrevieja;76;Barcelona
2023-08-01;Viladecans;Torrevieja;31;Barcelona
2023-08-01;Aranda de Duero;Torrevieja;103;Burgos
2023-08-01;Burgos;Torrevieja;894;Burgos
2023-08-01;Condado de Treviño;Torrevieja;34;Burgos
2023-08-01;Miranda de Ebro;Torrevieja;130;Burgos
2023-08-01;Cáceres;Torrevieja;114;Cáceres
2023-08-01;Plasencia;Torrevieja;53;Cáceres
2023-08-01;Algeciras;Torrevieja;32;Cádiz
2023-08-01;Jerez de la Frontera;Torrevieja;30;Cádiz
2023-08-01;Borriana/Burriana;Torrevieja;38;Castellón/Castelló
2023-08-01;Castelló de la Plana;Torrevieja;106;Castellón/Castelló
2023-08-01;Vila-real;Torrevieja;50;Castellón/Castelló
2023-08-01;Alcázar de San Juan;Torrevieja;231;Ciudad Real
2023-08-01;Almagro;Torrevieja;84;Ciudad Real
2023-08-01;Argamasilla de Alba;Torrevieja;42;Ciudad Real
2023-08-01;Argamasilla de Calatrava;Torrevieja;40;Ciudad Real
2023-08-01;Bolaños de Calatrava;Torrevieja;59;Ciudad Real
2023-08-01;Campo de Criptana;Torrevieja;118;Ciudad Real
2023-08-01;Ciudad Real;Torrevieja;463;Ciudad Real
2023-08-01;Daimiel;Torrevieja;60;Ciudad Real
2023-08-01;Fuente el Fresno;Torrevieja;43;Ciudad Real
2023-08-01;Herencia;Torrevieja;81;Ciudad Real
2023-08-01;Malagón;Torrevieja;64;Ciudad Real
2023-08-01;Manzanares;Torrevieja;93;Ciudad Real
2023-08-01;Miguelturra;Torrevieja;102;Ciudad Real
2023-08-01;Pedro Muñoz;Torrevieja;89;Ciudad Real
2023-08-01;Puertollano;Torrevieja;296;Ciudad Real
2023-08-01;Santa Cruz de Mudela;Torrevieja;37;Ciudad Real
2023-08-01;Socuéllamos;Torrevieja;108;Ciudad Real
2023-08-01;Solana, La;Torrevieja;46;Ciudad Real
2023-08-01;Terrinches;Torrevieja;32;Ciudad Real
2023-08-01;Tomelloso;Torrevieja;212;Ciudad Real
2023-08-01;Valdepeñas;Torrevieja;208;Ciudad Real
2023-08-01;Villanueva de la Fuente;Torrevieja;46;Ciudad Real
2023-08-01;Villarrubia de los Ojos;Torrevieja;42;Ciudad Real
2023-08-01;Córdoba;Torrevieja;171;Córdoba
2023-08-01;Puente Genil;Torrevieja;31;Córdoba
2023-08-01;Ames;Torrevieja;47;Coruña, A
2023-08-01;Cambre;Torrevieja;48;Coruña, A
2023-08-01;Coruña, A;Torrevieja;89;Coruña, A
2023-08-01;Narón;Torrevieja;32;Coruña, A
2023-08-01;Oleiros;Torrevieja;47;Coruña, A
2023-08-01;Santiago de Compostela;Torrevieja;58;Coruña, A
2023-08-01;Cuenca;Torrevieja;161;Cuenca
2023-08-01;Honrubia;Torrevieja;44;Cuenca
2023-08-01;Mota del Cuervo;Torrevieja;36;Cuenca
2023-08-01;Pedroñeras, Las;Torrevieja;50;Cuenca
2023-08-01;Quintanar del Rey;Torrevieja;39;Cuenca
2023-08-01;San Clemente;Torrevieja;119;Cuenca
2023-08-01;Tarancón;Torrevieja;128;Cuenca
2023-08-01;Villamayor de Santiago;Torrevieja;50;Cuenca
2023-08-01;Girona;Torrevieja;32;Girona
2023-08-01;Lloret de Mar;Torrevieja;32;Girona
2023-08-01;Granada;Torrevieja;180;Granada
2023-08-01;Motril;Torrevieja;30;Granada
2023-08-01;Alovera;Torrevieja;207;Guadalajara
2023-08-01;Azuqueca de Henares;Torrevieja;390;Guadalajara
2023-08-01;Cabanillas del Campo;Torrevieja;66;Guadalajara
2023-08-01;Casar, El;Torrevieja;114;Guadalajara
2023-08-01;Chiloeches;Torrevieja;68;Guadalajara
2023-08-01;Galápagos;Torrevieja;35;Guadalajara
2023-08-01;Guadalajara;Torrevieja;432;Guadalajara
2023-08-01;Horche;Torrevieja;36;Guadalajara
2023-08-01;Marchamalo;Torrevieja;52;Guadalajara
2023-08-01;Mondéjar;Torrevieja;34;Guadalajara
2023-08-01;Pioz;Torrevieja;60;Guadalajara
2023-08-01;Quer;Torrevieja;38;Guadalajara
2023-08-01;Torrejón del Rey;Torrevieja;96;Guadalajara
2023-08-01;Villanueva de la Torre;Torrevieja;63;Guadalajara
